price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,zipcode,lat,long
765000,4,2.5,3140,16200,1,3,9,570,1988,98166,47.4363,-122.342
688000,3,3,3450,16200,2,3,10,0,1983,98074,47.6319,-122.041
1.56E+06,5,3,3910,16200,1,4,9,1020,1960,98004,47.6326,-122.217
1.65E+06,6,3.5,4010,16200,1,3,8,1920,1955,98004,47.6322,-122.216
2.64E+06,5,4.25,4660,16200,2,3,11,0,2005,98004,47.6326,-122.216
685000,4,2.25,3133,16197,2,3,9,600,1965,98166,47.4255,-122.338
550000,4,3.5,4150,16197,2,3,10,0,2006,98003,47.3423,-122.183
500000,3,1.75,1560,16194,1,3,8,0,1961,98005,47.5966,-122.175
780000,4,2.25,2260,16188,1,3,10,0,1984,98006,47.5637,-122.112
445000,3,2.5,2790,16173,2,3,10,0,1988,98023,47.3043,-122.343
480000,4,2.5,3230,16171,2,3,9,710,2001,98001,47.3183,-122.253
375000,3,1.5,1630,16170,1,3,7,0,1988,98034,47.7104,-122.235
492000,4,2.5,3305,16164,1.5,5,7,1060,1922,98133,47.7563,-122.338
350000,4,2.75,3390,16153,1,4,7,1420,1961,98031,47.3954,-122.184
689000,4,2.75,3220,16145,2,3,10,0,1993,98075,47.5786,-121.995
763776,4,2.5,2750,16139,2,3,9,0,1989,98075,47.5843,-122.06
350000,4,3,3380,16133,1,3,8,1050,1959,98118,47.5501,-122.261
640000,4,1.75,2020,16120,1,3,7,0,1969,98010,47.3413,-122.048
255000,3,2.75,1900,16117,1,4,7,0,1958,98001,47.3144,-122.278
254000,5,2,2080,16117,1,5,7,340,1959,98001,47.3424,-122.289
691100,3,2.75,2360,16117,1,4,8,650,1983,98006,47.5698,-122.121
865000,4,4,2790,16117,2,4,9,0,1999,98005,47.6033,-122.155
815000,4,1.5,2060,16110,1,4,8,0,1949,98004,47.5983,-122.202
307000,3,1.75,1410,16105,1,3,7,0,1982,98014,47.6927,-121.913
265000,4,2.5,1820,16103,2,3,7,0,2004,98030,47.3553,-122.196
435000,3,2.5,2530,16102,2,3,9,0,1989,98038,47.371,-122.055
1.93E+06,4,3.75,3600,16101,1,3,9,0,1951,98112,47.6308,-122.287
896000,5,2.75,2520,16100,1,4,8,950,1960,98040,47.528,-122.224
885000,3,3.25,2640,16090,1,4,8,680,1976,98040,47.5374,-122.213
986000,3,2.5,2380,16080,1,4,9,1040,1964,98136,47.5262,-122.386
1.65E+06,4,4.5,5550,16065,2,3,9,1670,2003,98040,47.5455,-122.214
2.75E+06,5,4,6300,16065,2,3,12,1940,2004,98004,47.5922,-122.207
459800,3,2,1690,16061,1,3,7,0,1984,98074,47.6359,-122.035
287653,3,1,1050,16050,1,4,7,0,1960,98038,47.3841,-122.006
418000,3,2.5,2080,16050,1,5,8,720,1978,98059,47.4694,-122.069
998160,2,2.5,3010,16050,1,4,9,1750,1976,98006,47.5643,-122.16
2.53E+06,4,4.25,5040,16048,1,3,10,1620,1950,98105,47.6702,-122.26
185000,2,1,820,16030,1,4,5,0,1923,98022,47.2039,-122.003
1.23E+06,4,2.25,3070,16028,1,3,9,1200,1976,98040,47.5271,-122.228
493500,3,1.75,1800,16026,1,3,8,410,1972,98008,47.5815,-122.121
835000,4,2,3390,16025,2,4,10,0,1987,98077,47.7222,-122.056
430000,4,2.5,2010,16020,1.5,5,8,0,1962,98059,47.4821,-122.108
325000,3,2.25,2220,16020,1,4,8,440,1966,98030,47.3758,-122.217
367500,4,2,1960,16015,1,3,7,0,1980,98002,47.33,-122.22
2.60E+06,3,3,3410,16015,2,4,10,1190,1973,98040,47.5721,-122.239
1.06E+06,4,2.5,4570,16015,2,3,11,0,1990,98074,47.6246,-122.067
415000,4,2.5,1160,16008,1,4,7,0,1989,98155,47.7643,-122.295
1.23E+06,4,2.5,2740,16007,2,3,9,0,1984,98039,47.6353,-122.229
398000,3,1.75,1890,16001,1.5,4,7,0,1950,98011,47.7663,-122.201
225000,3,1,1080,16000,1,3,6,0,1952,98001,47.2873,-122.251
355000,3,1,1200,16000,1,3,7,0,1970,98072,47.7452,-122.101
180000,3,1.75,1330,16000,1,3,7,0,1978,98001,47.28,-122.257
250000,3,1.75,1360,16000,1,3,7,0,1978,98155,47.7583,-122.306
230000,3,1,1390,16000,1,4,6,0,1960,98001,47.2898,-122.251
324450,3,2,1420,16000,1,3,7,0,1966,98166,47.478,-122.358
279000,3,1.5,1780,16000,1,2,7,540,1960,98198,47.419,-122.322
286000,4,2.5,2060,16000,2,3,6,0,1993,98001,47.2849,-122.251
280000,4,1.75,2250,16000,1,3,8,800,1957,98023,47.3303,-122.351
240000,5,1.75,2460,16000,1,3,7,1230,1957,98023,47.3305,-122.351
739000,3,2.5,2750,16000,2,4,9,190,1981,98033,47.693,-122.187
875000,4,2.5,3030,16000,2,3,11,0,1990,98077,47.7125,-122.081
1.76E+06,3,2.25,3060,16000,2,3,10,0,1988,98039,47.6189,-122.23
480000,4,2.5,3620,16000,2,3,9,0,1976,98038,47.3711,-122.06
193500,2,1,950,15996,1,4,7,0,1946,98045,47.4987,-121.787
775000,4,2.75,3010,15992,2,3,11,0,1996,98075,47.5895,-121.994
575000,8,3,3840,15990,1,3,7,1310,1961,98034,47.7111,-122.211
542000,3,2.5,1990,15985,1,3,8,450,1964,98007,47.6205,-122.141
279000,3,1,1530,15975,1,3,7,560,1952,98168,47.4766,-122.326
398500,3,1,1200,15960,1.5,3,6,0,1945,98125,47.7163,-122.299
1.17E+06,5,3.75,4220,15959,2,3,11,0,2004,98075,47.5869,-121.967
911000,4,3.25,3526,15958,2,3,10,0,1997,98075,47.567,-122.033
290000,3,1.5,1950,15954,1,4,8,0,1959,98003,47.336,-122.319
1.00E+06,3,2.25,2300,15952,1,4,8,1150,1963,98039,47.6322,-122.232
621500,5,2.5,2140,15950,1,4,8,770,1968,98166,47.4797,-122.358
429300,6,2.25,2930,15949,1,4,8,1200,1965,98034,47.7188,-122.185
565000,3,2.75,3210,15939,2,3,10,0,1998,98023,47.3357,-122.351
485000,4,2.5,3710,15935,1,3,10,1580,2005,98001,47.3528,-122.267
2.30E+06,4,3.25,4110,15929,2,3,12,1390,2001,98115,47.6934,-122.271
425000,4,1.75,2120,15920,1,4,7,1060,1960,98028,47.771,-122.258
515000,5,2.5,3810,15916,1.5,5,8,0,1967,98058,47.4521,-122.14
375000,4,1.75,1940,15909,1,3,8,970,1974,98072,47.7578,-122.094
1.35E+06,4,3.25,3300,15907,2,5,10,0,1985,98040,47.5413,-122.216
335620,3,2.25,1800,15903,1,3,8,460,1986,98038,47.3813,-122.043
244000,3,1,2000,15900,1,3,6,1000,1948,98178,47.4816,-122.233
610000,4,2.5,2410,15899,2,3,9,0,1990,98074,47.6242,-122.04
706000,5,2.5,2890,15891,2,3,9,0,1990,98059,47.5286,-122.16
335000,3,1.5,1140,15890,1,3,7,300,1985,98045,47.4752,-121.757
675000,3,2.25,2770,15886,2,3,10,0,1982,98177,47.7464,-122.362
1.01E+06,4,2.75,3430,15877,1,3,11,0,2005,98065,47.5364,-121.856
780000,3,2.5,2940,15875,2,3,10,0,1994,98075,47.5947,-122.016
440000,2,1.5,1330,15873,1,3,7,430,1984,98074,47.6359,-122.033
355000,3,1.5,1240,15867,1,3,7,0,1962,98034,47.7167,-122.202
615000,4,2.25,2360,15860,1,3,9,0,1977,98074,47.6307,-122.051
1.00E+06,5,2.5,4670,15857,2,3,11,0,1998,98074,47.63,-122.011
225000,3,1,1490,15850,1,3,7,0,1946,98133,47.7411,-122.347
322400,3,1.75,1710,15844,1,4,8,0,1964,98059,47.4706,-122.1
299000,3,1,1200,15843,1,3,7,0,1955,98045,47.4991,-121.779
590000,4,3.5,3100,15842,2,3,8,700,1996,98028,47.7466,-122.242
200000,3,1.5,2060,15837,1.5,3,6,0,1903,98055,47.4819,-122.223
354000,3,2.5,2160,15817,2,3,8,0,1999,98031,47.4166,-122.183
680000,5,3.25,2440,15815,2,3,8,450,2014,98155,47.774,-122.28
650000,4,2.75,2020,15810,1,4,9,400,1967,98005,47.5921,-122.155
655500,4,2.75,2380,15800,1,3,8,700,1957,98007,47.5929,-122.133
655000,2,1.75,1450,15798,2,3,7,220,1915,98166,47.4497,-122.375
560000,3,2,2090,15790,1,3,9,0,1992,98034,47.7296,-122.199
987000,3,2,2160,15788,1,3,8,0,1951,98004,47.6227,-122.207
1.19E+06,3,2,2160,15788,1,3,8,0,1951,98004,47.6227,-122.207
560000,2,1,1790,15783,1,4,8,430,1959,98117,47.691,-122.387
580000,5,2.5,3110,15783,1,3,8,1390,1974,98052,47.6301,-122.103
406550,5,2.75,2400,15781,1,4,7,1200,1974,98074,47.622,-122.059
389999,4,2.5,1890,15770,2,4,7,0,1968,98166,47.4281,-122.343
987500,4,2.25,3270,15760,1,4,10,1270,1974,98040,47.5295,-122.229
558000,3,2.25,2220,15757,1,3,8,940,1982,98074,47.6212,-122.043
440000,4,2.25,2080,15750,1,3,8,620,1976,98034,47.7225,-122.2
482000,4,2.75,3010,15750,1,4,8,1450,1973,98034,47.7336,-122.183
845000,3,3.5,3460,15745,2,3,10,0,1986,98077,47.7262,-122.06
330000,3,1.75,1510,15744,1,3,7,0,1985,98045,47.476,-121.755
405000,4,2.25,1970,15743,1,3,7,600,1962,98011,47.7673,-122.202
1.16E+06,4,3.5,4190,15724,2,3,11,0,1994,98027,47.5518,-122.096
1.45E+06,3,3.5,4110,15720,1,3,10,1880,2000,98034,47.6996,-122.229
282000,3,2.5,1680,15711,1,3,7,440,1994,98031,47.423,-122.171
650000,4,3.5,3270,15704,2,3,9,1160,1990,98074,47.6256,-122.042
225000,3,1,1010,15701,1,4,7,0,1949,98188,47.4518,-122.292
452500,3,1.75,2040,15695,1,4,8,0,1959,98166,47.4155,-122.339
545000,3,2.5,2180,15693,1,4,8,330,1979,98075,47.592,-122.082
460000,3,1.5,1870,15685,1,3,7,400,1936,98133,47.723,-122.353
3.10E+06,6,4.25,6980,15682,3,4,12,1650,1999,98040,47.5552,-122.231
275000,3,1.75,1860,15681,1,4,7,0,1971,98023,47.3191,-122.339
247500,3,1.75,1960,15681,1,3,7,0,1967,98032,47.3576,-122.277
405000,3,1,1330,15678,1,3,7,430,1984,98074,47.6355,-122.037
565000,3,2,2730,15677,2.5,3,9,0,1976,98166,47.4612,-122.365
660000,3,2.5,2390,15669,2,3,9,0,1991,98011,47.7446,-122.193
500000,3,2.25,1440,15661,1,3,8,260,1988,98074,47.6225,-122.038
481000,3,2,2580,15653,1.5,3,9,0,1990,98166,47.4561,-122.361
950000,4,2.5,2790,15653,2,4,10,0,1964,98040,47.5477,-122.215
1.00E+06,4,2,1780,15648,1.5,5,8,0,1918,98004,47.5849,-122.198
280000,2,1.5,1480,15641,1,4,7,0,1940,98146,47.5008,-122.366
490000,2,1.5,1480,15641,1,4,7,0,1940,98146,47.5008,-122.366
275000,3,2.5,1480,15639,2,3,8,0,1987,98045,47.4723,-121.746
1.81E+06,3,2.25,2910,15626,1.5,4,9,400,1923,98199,47.6534,-122.412
570000,6,2.5,3370,15625,1,3,8,1600,1964,98166,47.4223,-122.343
365500,2,1,1140,15624,1,4,6,0,1909,98177,47.7673,-122.367
309950,3,1.5,1200,15606,1,3,7,0,1985,98045,47.4752,-121.755
235000,3,1,1250,15603,1,4,7,0,1959,98056,47.5093,-122.172
215500,2,1.75,1220,15600,1,3,6,0,1972,98001,47.2853,-122.265
124740,3,1,1340,15600,1,4,6,0,1978,98042,47.3224,-122.143
522000,3,1.75,1630,15600,1,3,7,0,1958,98033,47.68,-122.165
220000,3,1.5,1660,15600,2,3,7,0,1981,98001,47.2589,-122.279
349950,4,2,1764,15600,1,5,7,0,1942,98058,47.4318,-122.181
374000,4,1.75,2220,15600,1,5,7,1080,1963,98056,47.492,-122.166
465000,3,3,2290,15600,1,3,8,870,1948,98001,47.3558,-122.29
543200,6,2.25,2820,15600,1.5,5,7,850,1940,98166,47.4635,-122.362
1.25E+06,4,2.5,3220,15600,1,5,9,1540,1973,98006,47.5697,-122.182
400000,6,3,3320,15600,1,4,8,1660,1977,98092,47.2983,-122.166
375000,5,2.5,2840,15598,1,4,8,1370,1975,98059,47.4693,-122.117
1.55E+06,2,2.25,2950,15593,1,4,8,1390,1942,98039,47.6209,-122.236
750000,5,2.5,3120,15593,2,3,11,0,1986,98074,47.6142,-122.065
755000,3,3.25,3450,15586,2,3,11,760,1989,98166,47.4294,-122.343
1.80E+06,5,4.5,4400,15580,2,3,11,1010,2003,98004,47.6232,-122.207
209950,3,1.75,1570,15570,1,3,7,0,1981,98023,47.3207,-122.362
700000,3,1.75,1820,15570,1,3,8,0,1948,98146,47.5068,-122.386
380000,3,2.25,1860,15559,2,4,7,0,1963,98022,47.1559,-121.646
360000,3,2,1930,15540,1,3,8,670,1958,98155,47.7675,-122.307
483000,3,3,2440,15540,2,3,9,0,1992,98074,47.6104,-122.06
402000,4,2.75,2950,15540,1,4,8,830,1974,98042,47.3845,-122.152
665000,3,2.5,2330,15536,1,3,10,0,1996,98074,47.655,-122.087
650000,4,3,2900,15535,1,4,7,1030,1961,98008,47.612,-122.119
275000,4,1.5,1930,15531,2,3,7,0,1979,98003,47.345,-122.296
382000,3,2.25,1750,15528,1,3,8,480,1963,98155,47.7739,-122.274
200000,5,1.75,1770,15525,1,4,7,0,1959,98059,47.5025,-122.142
550000,4,1,2420,15520,2,4,7,0,1945,98006,47.5744,-122.137
813500,4,2,2530,15520,1,5,8,310,1964,98005,47.613,-122.167
913888,5,2.25,2370,15512,2,4,9,0,1981,98006,47.5555,-122.15
300000,3,2.75,1910,15508,1,3,8,700,1984,98023,47.3128,-122.345
300000,4,2.5,2680,15508,2,3,8,0,1999,98023,47.3025,-122.39
555000,3,1.75,1570,15500,1,4,7,0,1968,98052,47.6916,-122.122
472500,3,2,1750,15500,1,3,7,260,1982,98075,47.5887,-122.065
380000,5,3.25,3800,15500,1,3,7,1310,1965,98032,47.3862,-122.28
390000,4,2.5,1840,15496,2,3,8,0,1991,98059,47.4683,-122.07
524000,4,2.25,2190,15491,2,3,8,0,1981,98074,47.6299,-122.039
935000,4,3.25,4110,15488,2,3,11,0,1995,98006,47.5493,-122.117
350000,3,2.5,2180,15484,1,3,8,0,1992,98003,47.2688,-122.309
975000,4,2.25,2420,15482,2,4,8,0,1925,98004,47.5907,-122.196
299000,3,1.75,2100,15480,1,3,7,0,1983,98001,47.2924,-122.271
563000,4,3,3100,15480,2,3,8,700,1996,98028,47.7466,-122.241
890000,4,2.75,3220,15467,2,3,11,0,1994,98077,47.7128,-122.083
200126,3,2.5,2040,15463,1,3,8,700,1968,98003,47.3334,-122.322
410000,3,2.5,1860,15457,2,3,8,0,1997,98019,47.7383,-121.955
252000,2,1,940,15450,1,4,6,0,1926,98070,47.4408,-122.461
615000,4,2.75,2750,15450,1,3,8,950,1978,98155,47.7749,-122.283
1.28E+06,4,2.5,3560,15450,1,5,8,1500,1977,98040,47.5657,-122.23
1.16E+06,4,3,2680,15438,2,3,8,0,1902,98039,47.6109,-122.226
480000,5,3,2240,15435,1,5,7,850,1952,98155,47.7426,-122.288
406430,3,2,1380,15426,1,4,7,0,1968,98075,47.5951,-122.036
810000,4,2.5,3520,15420,2,3,10,0,1991,98074,47.6375,-122.016
243000,3,1,1480,15416,1,4,8,0,1955,98022,47.2142,-121.987
665000,4,2.5,2480,15411,2,3,8,0,1994,98059,47.5379,-122.16
1.48E+06,4,3.5,5220,15411,2,3,11,1670,2006,98075,47.592,-122.085
2.58E+06,4,4.25,5540,15408,2,3,11,1260,2006,98004,47.6071,-122.212
769000,4,2.75,3630,15405,1,4,8,1780,1968,98040,47.566,-122.225
474950,4,1.75,2030,15400,1,3,9,900,1975,98166,47.4603,-122.365
288250,3,1.75,2110,15400,1,3,7,730,1963,98178,47.4861,-122.226
1.22E+06,4,2.75,3670,15400,2,4,10,0,1986,98006,47.5581,-122.156
533250,4,1.75,1520,15398,1,4,7,150,1960,98027,47.5265,-122.05
234550,3,1,1990,15375,1,3,7,850,1946,98168,47.4778,-122.288
660000,4,2.25,2010,15375,1,4,8,0,1957,98005,47.5956,-122.174
420000,3,2.5,2370,15375,2,3,9,0,1993,98042,47.3803,-122.147
1.25E+06,4,2.25,3300,15375,1.5,3,8,480,1933,98040,47.526,-122.225
1.22E+06,4,2.25,3200,15367,2,4,9,0,1962,98040,47.5494,-122.216
1.39E+06,4,3.5,4010,15365,2,3,11,0,2006,98027,47.5528,-122.093
129000,1,1,650,15364,1,4,5,0,1967,98042,47.3721,-122.159
550000,3,2.25,2160,15360,1,3,8,750,1965,98007,47.6232,-122.138
3.35E+06,5,3.75,5350,15360,1,3,11,2310,2008,98004,47.648,-122.218
775000,4,2.5,3180,15358,2,3,9,0,1988,98027,47.5172,-122.053
395000,4,2,1980,15354,1,3,7,0,1977,98053,47.638,-121.968
425000,4,2.75,2440,15349,2,4,7,0,1957,98198,47.4117,-122.333
500000,4,2.75,2280,15347,1,5,7,0,1960,98059,47.5218,-122.164
230000,3,1.75,1520,15344,1,3,8,0,1968,98023,47.3308,-122.365
250000,3,2.25,1560,15340,2,3,7,0,1997,98168,47.4989,-122.322
495000,4,2.5,2370,15336,2,3,8,0,1995,98024,47.5633,-121.901
1.70E+06,4,3.5,4330,15335,2,4,11,1100,1988,98040,47.5315,-122.231
240000,3,2.25,1500,15334,2,4,7,0,1992,98042,47.3719,-122.091
164950,3,1.75,1570,15330,1,3,7,490,1956,98166,47.4608,-122.34
371000,3,1.75,1570,15330,1,3,7,490,1956,98166,47.4608,-122.34
420000,4,1.75,2380,15324,1,3,8,770,1978,98074,47.6262,-122.049
378950,4,2.5,1867,15314,2,3,9,0,2013,98030,47.3524,-122.198
299500,4,2.25,1600,15312,1,4,7,520,1979,98045,47.4629,-121.743
754000,5,3.5,3020,15305,2,3,10,790,1978,98040,47.5627,-122.216
649950,3,2.5,2150,15304,2,4,9,0,1979,98006,47.5573,-122.136
899100,5,2.5,2410,15300,1,4,8,1010,1975,98040,47.5416,-122.231
950000,4,3.25,3820,15293,2,3,10,0,2003,98074,47.6097,-122.017
201000,3,1,960,15273,1,4,7,0,1963,98022,47.238,-122.039
273500,3,1.5,2000,15265,1,3,8,460,1967,98032,47.387,-122.281
240000,3,1,1030,15264,1,4,7,0,1962,98056,47.5016,-122.168
362300,3,2.5,2430,15264,2,3,8,0,1997,98030,47.3805,-122.208
372000,3,2.5,1920,15260,2,3,7,0,1990,98019,47.7317,-121.964
525000,3,2,1640,15258,1,3,8,0,1981,98074,47.6301,-122.037
762500,3,2.25,3330,15258,2,3,10,0,1986,98077,47.7262,-122.06
762000,4,3.5,4000,15253,2,3,9,0,2007,98065,47.5433,-121.887
260000,2,1,1550,15250,1.5,5,7,0,1920,98038,47.407,-122.045
1.70E+06,5,2,2500,15250,2,5,8,0,1942,98008,47.5883,-122.111
435000,5,2.25,1970,15247,1,3,7,520,1986,98024,47.5669,-121.905
235000,3,1,1430,15246,1,4,7,450,1961,98031,47.4075,-122.214
295000,3,1.75,1500,15246,1,3,6,0,1925,98070,47.4367,-122.463
393000,5,1.75,1610,15246,1,3,6,0,1936,98024,47.5654,-121.894
1.30E+06,5,3.75,3490,15246,1,4,10,1550,1968,98040,47.5479,-122.212
1.70E+06,4,4.5,3860,15246,2,3,11,920,2004,98006,47.56,-122.161
360000,6,2.75,2850,15240,1,3,7,1000,1962,98106,47.5288,-122.345
685000,4,1,1550,15239,1.5,3,6,180,1930,98166,47.4502,-122.378
210000,3,2.75,1320,15236,1,3,7,440,1995,98030,47.365,-122.184
1.95E+06,7,3.5,4640,15235,2,3,11,1780,1965,98040,47.5666,-122.231
450000,4,2.5,2820,15233,1,4,9,1000,1972,98003,47.3426,-122.321
464000,4,2.25,2220,15232,1,3,9,530,1978,98072,47.7449,-122.103
750000,3,1.75,2770,15232,1,3,8,1200,1976,98006,47.5706,-122.16
538250,3,2.25,2590,15229,2,3,8,0,1984,98198,47.3948,-122.325
430000,3,1.75,1720,15225,1,4,7,700,1970,98075,47.579,-122.051
515000,2,1.75,950,15219,1,3,8,0,2009,98028,47.7723,-122.262
249950,3,1.75,1120,15210,1,5,7,0,1976,98042,47.3659,-122.113
260000,3,1.75,1360,15210,1,3,7,0,1987,98038,47.3657,-122.047
404000,3,1.75,1410,15210,1,3,7,0,1950,98166,47.4181,-122.339
992000,3,2.25,2950,15207,1,4,10,880,1966,98040,47.5571,-122.216
387846,4,1.75,2520,15205,1,4,7,480,1954,98028,47.7642,-122.264
395000,3,2.5,1630,15200,1,3,7,510,1988,98072,47.7454,-122.103
585000,4,2.5,2370,15200,1,3,8,710,1975,98052,47.6295,-122.089
960000,5,4,3720,15200,2,3,10,0,2005,98075,47.5956,-122.026
239000,2,1,1130,15190,1,4,7,0,1954,98032,47.3902,-122.283
243500,4,2.5,2300,15188,2,4,7,0,1966,98042,47.3683,-122.164
2.40E+06,4,4.25,4890,15188,2,3,11,1800,1999,98040,47.5602,-122.227
970000,5,3,3480,15185,2,4,8,0,1964,98040,47.5757,-122.216
1.87E+06,5,4,4510,15175,2,3,10,0,1969,98040,47.5309,-122.228
390000,3,1.75,1850,15170,1,3,7,0,1965,98045,47.4991,-121.774
780000,4,2.5,3020,15164,1,4,8,1290,1976,98004,47.5882,-122.192
600000,4,3.5,3270,15160,1,3,8,1610,1997,98155,47.7437,-122.287
875000,5,3,2960,15152,2,3,9,0,2004,98033,47.6689,-122.179
959900,4,3.75,3550,15151,2,3,11,0,2004,98075,47.5888,-121.971
935000,3,2.5,3570,15151,1,4,8,1170,1981,98177,47.7475,-122.364
765000,5,1.75,2440,15143,1.5,4,8,700,1944,98146,47.4948,-122.37
599000,4,2,3410,15143,2,4,8,0,1972,98052,47.6709,-122.052
415000,3,1.75,1790,15142,1,3,7,430,1976,98072,47.7362,-122.172
1.54E+06,4,2.75,4910,15139,1,4,10,2350,1964,98004,47.6444,-122.22
315000,3,1.75,1410,15134,1,3,7,0,1980,98014,47.6931,-121.921
429000,3,2.5,1920,15124,2,3,8,0,1995,98045,47.5015,-121.773
410000,4,2.5,1900,15123,2,3,8,0,1995,98045,47.5015,-121.772
325000,2,1,990,15120,1,4,6,0,1953,98011,47.7669,-122.206
199000,2,1,1140,15120,1,4,6,150,1932,98055,47.4521,-122.196
760000,3,1.75,1410,15120,1,4,7,0,1950,98004,47.5974,-122.195
1.15E+06,3,2.5,2100,15120,1,4,8,0,1953,98004,47.6201,-122.222
850000,5,2.75,3430,15119,2,3,10,0,1998,98075,47.5678,-122.032
1.17E+06,5,2.75,2910,15118,1,5,9,1130,1972,98006,47.5696,-122.183
315000,3,2.75,1780,15114,1,3,7,700,1980,98003,47.258,-122.305
310000,7,1.5,2660,15111,1.5,4,7,0,1962,98059,47.4644,-122.066
562000,5,3,2795,15101,2,3,8,0,1996,98019,47.7301,-121.972
535000,4,2.75,2360,15100,1,3,8,0,2014,98146,47.5117,-122.365
535000,4,2.5,2750,15099,2,3,8,0,1994,98019,47.7298,-121.972
950000,3,3.25,3330,15093,2.5,3,9,0,1988,98040,47.5395,-122.242
740000,4,2.5,3360,15091,2,3,9,0,1997,98052,47.6649,-122.135
290000,3,1.75,1520,15090,1,4,7,0,1968,98038,47.398,-121.964
530000,4,2.25,1980,15086,2,3,8,0,1981,98074,47.647,-122.064
625000,5,2.5,2990,15085,2,3,9,0,2007,98011,47.746,-122.218
340000,4,1.75,1680,15084,1,4,7,840,1979,98014,47.6895,-121.912
790000,3,2.5,2390,15084,2,3,8,0,2000,98010,47.3389,-122.048
439950,4,2.25,2780,15075,2,3,7,0,1985,98059,47.477,-122.116
283000,3,2,1820,15068,2,3,7,300,1920,98022,47.2103,-121.999
515000,4,2.5,2890,15067,2,3,9,0,2003,98024,47.5666,-121.907
860000,3,1.75,2600,15064,1,4,8,900,1967,98004,47.64,-122.204
460000,4,2.25,2860,15054,1,3,8,1400,1957,98155,47.7655,-122.3
300000,3,1.5,1320,15053,1,3,7,0,1979,98072,47.7405,-122.095
453000,3,2,1660,15050,1,3,7,400,1983,98034,47.7203,-122.194
294000,3,1.5,2060,15050,1.5,4,7,0,1938,98023,47.3321,-122.373
500000,4,3,3720,15048,3,3,7,0,1979,98059,47.5116,-122.144
436000,4,2,1600,15044,1,3,7,0,1972,98034,47.72,-122.216
249950,3,2,1550,15040,1,4,6,0,1958,98059,47.4873,-122.099
323000,3,1.75,1950,15037,1,3,7,0,1989,98014,47.6892,-121.913
465000,3,2.5,2050,15035,2,3,9,0,2006,98042,47.3619,-122.122
700000,4,2.5,2580,15031,2,3,9,0,1999,98052,47.6895,-122.094
419000,3,1.75,2140,15030,1,4,7,570,1958,98166,47.4181,-122.338
405000,2,0.75,1160,15029,1,4,6,290,1937,98014,47.6929,-121.87
599950,4,3.5,3730,15029,2,3,10,1290,1991,98042,47.3804,-122.163
395000,3,1.5,1280,15028,1,3,7,0,1982,98074,47.6304,-122.035
702000,4,2.75,3880,15025,2,3,7,0,2004,98053,47.6777,-122.035
447500,3,2.5,2320,15024,2,3,8,0,1990,98045,47.4829,-121.766
235000,3,1,1310,15022,1,3,7,0,1934,98168,47.5008,-122.332
239000,3,1,1510,15022,1,3,7,0,1962,98003,47.3304,-122.304
1.05E+06,3,2.25,2480,15022,1,3,9,1150,1967,98136,47.5497,-122.396
760000,3,3.25,3320,15022,2,3,10,0,1989,98166,47.429,-122.341
1.30E+06,3,2,2350,15021,1,4,8,580,1976,98004,47.6408,-122.219
760000,3,2.5,2050,15020,1,3,9,450,1960,98177,47.759,-122.371
765000,4,2.5,2910,15016,2,3,10,0,1990,98052,47.69,-122.097
535000,4,2.5,2360,15008,1,3,9,440,1986,98028,47.7363,-122.254
345000,3,2,1610,15005,1,4,7,0,1986,98014,47.6886,-121.911
335000,3,1.75,1730,15003,1,3,7,580,1980,98014,47.6923,-121.92
345000,3,2.25,2120,15003,2,3,7,0,1984,98059,47.4745,-122.12
560000,3,2.25,2070,15002,1.5,3,8,0,1955,98155,47.7635,-122.274
530000,4,2.75,2450,15002,1,5,9,0,1974,98166,47.4268,-122.343
399950,3,1.75,2450,15001,1,3,7,470,1989,98014,47.6957,-121.913
245000,1,0.75,380,15000,1,3,5,0,1963,98168,47.481,-122.323
156000,1,0.75,470,15000,1,3,4,0,1947,98014,47.6554,-121.908
110000,2,1,800,15000,1,3,6,0,1927,98168,47.4932,-122.316
225000,2,1,940,15000,1,3,7,0,1960,98055,47.4312,-122.195
245000,2,1,1020,15000,1.5,3,6,0,1933,98168,47.4956,-122.321
230000,3,0.75,1040,15000,1,3,6,0,1941,98028,47.7639,-122.234
224000,2,1,1150,15000,1,3,6,90,1930,98168,47.4935,-122.316
204555,3,1.75,1260,15000,1.5,4,7,0,1983,98092,47.2737,-122.153
365000,2,2,1440,15000,1,3,7,0,1985,98072,47.7648,-122.159
232000,3,1.5,1460,15000,1,3,7,0,1966,98001,47.3182,-122.271
275000,4,2,1480,15000,1,4,7,0,1957,98055,47.4312,-122.196
215000,3,1.5,1500,15000,1,3,7,0,1952,98031,47.3926,-122.208
432000,3,2.5,1660,15000,1,4,7,0,1970,98075,47.5803,-122.05
441000,3,2,1720,15000,1,3,9,0,2011,98014,47.6927,-121.92
355000,4,2.5,1780,15000,2,2,7,0,1993,98058,47.4239,-122.153
480000,3,2.25,1820,15000,1,3,7,340,1978,98028,47.7401,-122.249
270000,4,1.5,1930,15000,1,5,7,0,1946,98198,47.3864,-122.312
355000,4,1.75,2040,15000,1,4,7,680,1967,98092,47.3107,-122.189
383000,3,2.25,2090,15000,1,3,7,0,1961,98045,47.4885,-121.783
637000,4,2.5,2120,15000,2,4,8,0,1983,98052,47.7159,-122.1
